Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Minnesota,US,2/16/2021 5:31,45.6945,-93.9002,474169,6446,460537,7186,27,8407.800367,6603904,,1.35943092,84000027,USA,117098.1369,,2/15/2021,,
Mississippi,US,2/16/2021 5:31,32.7416,-89.6787,287980,6464,253140,28376,28,9676.262848,1681363,,2.244600319,84000028,USA,56494.58411,,2/15/2021,,
Missouri,US,2/16/2021 5:31,38.4561,-92.2884,552180,7783,,,29,8996.928355,4338009,,1.409504147,84000029,USA,70681.22021,,2/15/2021,,
Montana,US,2/16/2021 5:31,46.9219,-110.4544,97539,1328,93476,2735,30,9126.217044,1023984,,1.361506679,84000030,USA,95808.85834,,2/15/2021,,
Nebraska,US,2/16/2021 5:31,41.1254,-98.2681,197328,2003,142335,52990,31,10200.95037,2254558,,1.015061218,84000031,USA,116550.2831,,2/15/2021,,
Nevada,US,2/16/2021 5:31,38.3135,-117.0554,288739,4720,,,32,9374.168062,2618806,,1.634694309,84000032,USA,85021.86253,,2/15/2021,,
New Hampshire,US,2/16/2021 5:31,43.4525,-71.5639,71302,1135,66929,3238,33,5243.908448,1372648,,1.591820706,84000033,USA,100951.4522,,2/15/2021,,
New Jersey,US,2/16/2021 5:31,40.2989,-74.521,747432,22466,72336,652630,34,8414.951718,10081147,,3.005758383,84000034,USA,113498.439,,2/15/2021,,
New Mexico,US,2/16/2021 5:31,34.8405,-106.2485,180761,3538,121606,55617,35,8620.683899,2551232,,1.957280608,84000035,USA,121670.9612,,2/15/2021,,
New York,US,2/16/2021 5:31,42.1657,-74.9481,1546408,45816,138542,1362050,36,7949.228421,35217456,,2.962736872,84000036,USA,181033.4673,,2/15/2021,,
North Carolina,US,2/16/2021 5:31,35.6301,-79.8064,824352,10501,765456,48395,37,7859.891282,9671661,,1.273849035,84000037,USA,9.22157E-06,,2/15/2021,,
North Dakota,US,2/16/2021 5:31,47.5289,-99.784,98559,1461,96445,737,38,12944.22239,1379342,,1.481098507,84000038,USA,181001.2834,,2/15/2021,,
Northern Mariana Islands,US,2/16/2021 5:31,15.0979,145.6739,134,2,29,103,69,243.0001451,17563,,1.492537313,580,MNP,31849.33991,,2/15/2021,,
Ohio,US,2/16/2021 5:31,40.3888,-82.7649,941265,18222,862328,60711,39,8052.501903,11392449,,1.936330364,84000039,USA,9.74622E-06,,2/15/2021,,
Oklahoma,US,2/16/2021 5:31,35.5653,-96.9289,415210,4041,389035,22134,40,10493.12719,3371877,,0.973242456,84000040,USA,85213.58888,,2/15/2021,,
Oregon,US,2/16/2021 5:31,44.572,-122.0709,150464,2137,,,41,3567.410675,3384703,,1.420273288,84000041,USA,80249.26637,,2/15/2021,,
Pennsylvania,US,2/16/2021 5:31,40.5908,-77.2098,904523,23116,776339,105068,42,7065.488027,9799882,,2.555601129,84000042,USA,76549.68302,,2/15/2021,,
Puerto Rico,US,2/16/2021 5:31,18.2208,-66.5901,97837,1920,87661,8256,72,3063.443148,1642240,,1.962447745,630,PRI,51421.33216,,2/15/2021,,
Rhode Island,US,2/16/2021 5:31,41.6809,-71.5118,121787,2465,7591,111731,44,11496.26992,2780439,,2.024025553,84000044,USA,262463.7871,,2/15/2021,,
South Carolina,US,2/16/2021 5:31,33.8569,-80.945,489018,8034,220197,260787,45,9497.866846,4697137,,1.642884311,84000045,USA,91229.32445,,2/15/2021,,
South Dakota,US,2/16/2021 5:31,44.2998,-99.4388,110376,1844,106440,2092,46,12476.6718,673876,,1.670653041,84000046,USA,7.61735E-06,,2/15/2021,,
Tennessee,US,2/16/2021 5:31,35.7478,-86.6923,751922,10937,724031,17348,47,11016.20782,6738292,,1.453777402,84000047,USA,98669.20948,,2/15/2021,,
Texas,US,2/16/2021 5:31,31.0545,-97.5635,2613978,41352,2260840,309083,48,9005.620488,18810731,,1.582991193,84000048,USA,64873.80397,,2/15/2021,,
Utah,US,2/16/2021 5:31,40.15,-111.8624,361756,1796,335049,24911,49,11283.86585,2745234,,0.496467232,84000049,USA,85629.13176,,2/15/2021,,
Vermont,US,2/16/2021 5:31,44.0459,-72.7107,13862,190,10798,2874,50,2221.51352,975016,,1.370653585,84000050,USA,156255.3186,,2/15/2021,,
Virgin Islands,US,2/16/2021 5:31,18.3358,-64.8963,2542,25,2412,105,78,2369.765447,45132,,0.983477577,850,VIR,42074.0575,,2/15/2021,,
Virginia,US,2/16/2021 5:31,37.7693,-78.17,551538,7016,43135,501387,51,6461.680889,5622345,,1.272079168,84000051,USA,65869.984,,2/15/2021,,
Washington,US,2/16/2021 5:31,47.4009,-121.4905,328047,4675,,,53,4307.965982,4896154,,1.425100672,84000053,USA,64297.08205,,2/15/2021,,
West Virginia,US,2/16/2021 5:31,38.4912,-80.9545,127889,2212,113994,11683,54,7136.077565,2091055,,1.729624909,84000054,USA,116678.7657,,2/15/2021,,
Wisconsin,US,2/16/2021 5:31,44.2685,-89.6165,607639,6749,538767,62123,55,10436.1681,6515679,,1.110692368,84000055,USA,1.11906E-05,,2/15/2021,,
Wyoming,US,2/16/2021 5:31,42.756,-107.3025,53136,647,51716,773,56,9181.023535,604578,,1.217630232,84000056,USA,104461.0969,,2/15/2021,,
Alabama,US,2/17/2021 5:30,32.3182,-86.9023,482488,9257,264621,208610,1,9840.297684,,,1.918596939,84000001,USA,,,2/16/2021,,
Alaska,US,2/17/2021 5:30,61.3707,-152.4044,56912,287,,,2,7779.69913,1605827,,0.504287321,84000002,USA,219511.7183,,2/16/2021,,
American Samoa,US,2/17/2021 5:30,-14.271,-170.132,0,0,,,60,0,2140,,,16,ASM,3846.084722,,2/16/2021,,
Arizona,US,2/17/2021 5:30,33.7298,-111.4312,799740,14981,112430,672329,4,10987.37593,7261560,,1.873233801,84000004,USA,50047.19925,,2/16/2021,,
Arkansas,US,2/17/2021 5:30,34.9697,-92.3731,313525,5287,299107,9131,5,10389.17703,2589008,,1.686308907,84000005,USA,85791.12494,,2/16/2021,,
California,US,2/17/2021 8:30,36.1162,-119.6816,3554869,47184,,,6,9001.080501,46227725,,1.321851345,84000006,USA,116996.0116,,2/16/2021,,
Colorado,US,2/17/2021 5:30,39.0598,-105.3111,432394,6014,22017,387192,8,7207.085027,5869369,,1.404212155,84000008,USA,101921.1334,,2/16/2021,,
Connecticut,US,2/17/2021 5:30,41.5978,-72.7554,270822,7449,9800,253573,9,7596.07852,6332752,,2.750515098,84000009,USA,177622.5028,,2/16/2021,,
Delaware,US,2/17/2021 5:30,39.3185,-75.5071,83369,1364,,,10,8561.52004,1362401,,1.636099749,84000010,USA,1.39911E-05,,2/16/2021,,
Diamond Princess,US,2/17/2021 5:30,,,49,0,,,88888,,,,0,84088888,USA,,,2/16/2021,,
District of Columbia,US,2/17/2021 5:30,38.8974,-77.0268,39131,982,27930,10219,11,5544.605802,1172768,,2.509519307,84000011,USA,166173.5263,,2/16/2021,,
Florida,US,2/17/2021 5:30,27.7663,-81.6868,1837285,29154,,,12,8554.369578,22185969,,1.586797911,84000012,USA,103297.5169,,2/16/2021,,
Georgia,US,2/17/2021 5:30,33.0406,-83.6431,969702,16174,,,13,9133.120155,6895381,,1.667935098,84000013,USA,64944.01702,,2/16/2021,,
Grand Princess,US,2/17/2021 5:30,,,103,3,,,99999,,,,2.912621359,84099999,USA,,,2/16/2021,,
Guam,US,2/17/2021 5:30,13.4443,144.7937,7701,130,7500,71,66,4689.184005,113454,,1.688092456,316,GUM,69082.80511,,2/16/2021,,
Hawaii,US,2/17/2021 5:30,21.0943,-157.4983,27639,426,,,15,1952.083239,1039472,,1.541300336,84000015,USA,73415.67599,,2/16/2021,,
Idaho,US,2/17/2021 5:30,44.2405,-114.4788,167945,1806,89410,76729,16,9397.811495,622353,,1.07535205,84000016,USA,34825.42605,,2/16/2021,,
Illinois,US,2/17/2021 5:30,40.3495,-88.9861,1164922,22199,,,17,9193.011802,17270877,,1.905621149,84000017,USA,136293.5682,,2/16/2021,,
Indiana,US,2/17/2021 5:30,39.8494,-86.2583,650530,12231,424155,214144,18,9662.935802,7593841,,1.880159255,84000018,USA,1.12798E-05,,2/16/2021,,
Iowa,US,2/17/2021 5:30,42.0115,-93.2105,330318,5263,303697,21358,19,10469.43491,1290933,,1.59331311,84000019,USA,40916.14449,,2/16/2021,,
Kansas,US,2/17/2021 5:30,38.5266,-96.7265,289450,4408,6087,279348,20,9948.910416,1224232,,1.520823342,84000020,USA,42021.97223,,2/16/2021,,
Kentucky,US,2/17/2021 5:30,37.6681,-84.6701,390762,4318,46074,340370,21,8746.432427,3773578,,1.105020447,84000021,USA,84464.05993,,2/16/2021,,
Louisiana,US,2/17/2021 5:30,31.1695,-91.8678,420394,9325,380673,30396,22,9043.076548,5345798,,2.218157252,84000022,USA,114993.2219,,2/16/2021,,
Maine,US,2/17/2021 5:30,44.6939,-69.3819,42773,651,12663,29459,23,3182.012956,1497287,,1.52198817,84000023,USA,111387.7127,,2/16/2021,,
Maryland,US,2/17/2021 5:30,39.0639,-76.8021,372221,7612,9571,355038,24,6156.80949,7495908,,2.04502164,84000024,USA,1.23988E-05,,2/16/2021,,
Massachusetts,US,2/17/2021 5:30,42.2302,-71.5301,560576,13023,453740,91269,25,8133.126674,15581899,,2.776965122,84000025,USA,2.2607E-05,,2/16/2021,,
Michigan,US,2/17/2021 5:30,43.3266,-84.5361,631532,16149,517991,97392,26,6323.631148,10007134,,2.557115079,84000026,USA,1.00203E-05,,2/16/2021,,
Minnesota,US,2/17/2021 5:30,45.6945,-93.9002,474621,6448,461406,6767,27,8415.815074,6611756,,1.35855767,84000027,USA,117237.3658,,2/16/2021,,
Mississippi,US,2/17/2021 5:30,32.7416,-89.6787,288714,6501,264456,17757,28,9700.925592,1682097,,2.251709304,84000028,USA,56519.24685,,2/16/2021,,
Missouri,US,2/17/2021 5:30,38.4561,-92.2884,552960,7787,,,29,9009.637262,4343306,,1.408239294,84000029,USA,70767.52672,,2/16/2021,,
Montana,US,2/17/2021 5:30,46.9219,-110.4544,97666,1331,93669,2666,30,9138.099774,1025367,,1.362807937,84000030,USA,95938.25846,,2/16/2021,,
Nebraska,US,2/17/2021 5:30,41.1254,-98.2681,197447,2004,142335,53108,31,10207.10212,2257793,,1.014955912,84000031,USA,116717.5177,,2/16/2021,,
Nevada,US,2/17/2021 5:30,38.3135,-117.0554,289029,4733,,,32,9383.583169,2626777,,1.637551941,84000032,USA,85280.64812,,2/16/2021,,
New Hampshire,US,2/17/2021 5:30,43.4525,-71.5639,71561,1136,67222,3203,33,5262.956614,1377550,,1.587456855,84000033,USA,101311.97,,2/16/2021,,
New Jersey,US,2/17/2021 5:30,40.2989,-74.521,751065,22497,72336,656232,34,8455.853793,10084780,,2.995346608,84000034,USA,113539.3411,,2/16/2021,,
New Mexico,US,2/17/2021 5:30,34.8405,-106.2485,181060,3550,123507,54003,35,8634.943527,2556514,,1.960676019,84000035,USA,121922.8654,,2/16/2021,,
New York,US,2/17/2021 5:30,42.1657,-74.9481,1553117,45950,138975,1368192,36,7983.715681,35353848,,2.958566547,84000036,USA,181734.5832,,2/16/2021,,
North Carolina,US,2/17/2021 5:30,35.6301,-79.8064,826340,10562,765456,50322,37,7878.846127,9699082,,1.278166372,84000037,USA,9.24772E-06,,2/16/2021,,
North Dakota,US,2/17/2021 5:30,47.5289,-99.784,98681,1461,96564,756,38,12962.33115,1381170,,1.479029368,84000038,USA,181241.1589,,2/16/2021,,
Northern Mariana Islands,US,2/17/2021 5:30,15.0979,145.6739,135,2,29,104,69,244.813579,17563,,1.481481481,580,MNP,31849.33991,,2/16/2021,,
Ohio,US,2/17/2021 5:30,40.3888,-82.7649,943291,18272,867627,57388,39,8069.83429,11424581,,1.937472106,84000039,USA,9.7737E-06,,2/16/2021,,
Oklahoma,US,2/17/2021 5:30,35.5653,-96.9289,415726,4061,391156,20509,40,10506.16747,3372385,,0.976845326,84000040,USA,85226.42698,,2/16/2021,,
Oregon,US,2/17/2021 5:30,44.572,-122.0709,150875,2138,,,41,3577.155238,3384703,,1.417067109,84000041,USA,80249.26637,,2/16/2021,,
Pennsylvania,US,2/17/2021 5:30,40.5908,-77.2098,906935,23131,791328,92476,42,7084.328849,9910886,,2.550458412,84000042,USA,77416.76704,,2/16/2021,,
Puerto Rico,US,2/17/2021 5:30,18.2208,-66.5901,98317,1924,88084,8309,72,3078.472765,1646235,,1.95693522,630,PRI,51546.42242,,2/16/2021,,
Rhode Island,US,2/17/2021 5:30,41.6809,-71.5118,122072,2473,7607,111992,44,11523.17293,2790996,,2.025853595,84000044,USA,263460.3313,,2/16/2021,,
South Carolina,US,2/17/2021 5:30,33.8569,-80.945,490453,8055,221360,261038,45,9525.737883,4718931,,1.642359207,84000045,USA,91652.61461,,2/16/2021,,
South Dakota,US,2/17/2021 5:30,44.2998,-99.4388,110593,1844,106545,2204,46,12501.20103,674483,,1.667374969,84000046,USA,7.62421E-06,,2/16/2021,,
Tennessee,US,2/17/2021 5:30,35.7478,-86.6923,753146,10954,726910,15678,47,11034.16021,6746930,,1.453668143,84000047,USA,98795.69623,,2/16/2021,,
Texas,US,2/17/2021 5:30,31.0545,-97.5635,2617316,41407,2257030,316191,48,9017.166956,18810731,,1.582876509,84000048,USA,64873.80397,,2/16/2021,,
Utah,US,2/17/2021 5:30,40.15,-111.8624,362347,1797,336460,24090,49,11302.30028,2750915,,0.495933456,84000049,USA,85806.33308,,2/16/2021,,
Vermont,US,2/17/2021 5:30,44.0459,-72.7107,13917,191,10803,2923,50,2230.327778,977567,,1.372422217,84000050,USA,156664.1399,,2/16/2021,,
Virgin Islands,US,2/17/2021 5:30,18.3358,-64.8963,2542,25,2412,105,78,2369.765447,45132,,0.983477577,850,VIR,42074.0575,,2/16/2021,,
Virginia,US,2/17/2021 5:30,37.7693,-78.17,553308,7037,43305,502966,51,6482.417765,5633818,,1.271805215,84000051,USA,66004.3988,,2/16/2021,,
Washington,US,2/17/2021 5:30,47.4009,-121.4905,329746,4709,,,53,4330.277523,4896154,,1.428068877,84000053,USA,64297.08205,,2/16/2021,,
West Virginia,US,2/17/2021 5:30,38.4912,-80.9545,128117,2216,114932,10969,54,7148.799736,2097955,,1.729668974,84000054,USA,117063.7788,,2/16/2021,,
Wisconsin,US,2/17/2021 5:30,44.2685,-89.6165,608418,6788,539657,61973,55,10449.54739,6531839,,1.115680338,84000055,USA,1.12184E-05,,2/16/2021,,
Wyoming,US,2/17/2021 5:30,42.756,-107.3025,53351,662,52000,689,56,9218.171985,614356,,1.240838972,84000056,USA,106150.5739,,2/16/2021,,
Alabama,US,2/18/2021 5:30,32.3182,-86.9023,483167,9346,264621,209200,1,9854.145826,,,1.934320846,84000001,USA,,,2/17/2021,,
Alaska,US,2/18/2021 5:30,61.3707,-152.4044,56975,288,,,2,7788.31104,1611971,,0.505484862,84000002,USA,220351.5847,,2/17/2021,,
American Samoa,US,2/18/2021 5:30,-14.271,-170.132,0,0,,,60,0,2140,,,16,ASM,3846.084722,,2/17/2021,,
Arizona,US,2/18/2021 5:30,33.7298,-111.4312,801055,15063,112868,673124,4,11005.44231,7281277,,1.880395229,84000004,USA,50127.04849,,2/17/2021,,
Arkansas,US,2/18/2021 5:30,34.9697,-92.3731,314192,5313,300613,8266,5,10411.2792,2593431,,1.691004227,84000005,USA,85937.68846,,2/17/2021,,
California,US,2/18/2021 8:30,36.1162,-119.6816,3561325,47631,,,6,9017.402033,46384932,,1.332369345,84000006,USA,117393.8809,,2/17/2021,,
Colorado,US,2/18/2021 5:30,39.0598,-105.3111,433682,6023,22071,388265,8,7226.828943,5896201,,1.402778645,84000008,USA,102387.069,,2/17/2021,,
Connecticut,US,2/18/2021 5:30,41.5978,-72.7554,271356,7476,9800,254080,9,7611.056277,6366768,,2.755052403,84000009,USA,178576.5914,,2/17/2021,,
Delaware,US,2/18/2021 5:30,39.3185,-75.5071,83581,1365,,,10,8583.291229,1370347,,1.633146289,84000010,USA,1.40727E-05,,2/17/2021,,
Diamond Princess,US,2/18/2021 5:30,,,49,0,,,88888,,,,0,84088888,USA,,,2/17/2021,,
District of Columbia,US,2/18/2021 5:30,38.8974,-77.0268,39180,985,27930,10265,11,5551.54878,1177467,,2.514037774,84000011,USA,166839.3437,,2/17/2021,,
Florida,US,2/18/2021 5:30,27.7663,-81.6868,1844627,29311,,,12,8588.553813,22289996,,1.58899333,84000012,USA,103781.8649,,2/17/2021,,
Georgia,US,2/18/2021 5:30,33.0406,-83.6431,973247,16273,,,13,9166.508672,6914772,,1.672031869,84000013,USA,65126.65079,,2/17/2021,,
Grand Princess,US,2/18/2021 5:30,,,103,3,,,99999,,,,2.912621359,84099999,USA,,,2/17/2021,,
Guam,US,2/18/2021 5:30,13.4443,144.7937,7703,130,7523,50,66,4690.401817,113934,,1.687654161,316,GUM,69375.07992,,2/17/2021,,
Hawaii,US,2/18/2021 5:30,21.0943,-157.4983,27679,427,,,15,1954.908353,1041656,,1.542685791,84000015,USA,73569.92723,,2/17/2021,,
Idaho,US,2/18/2021 5:30,44.2405,-114.4788,168353,1817,90300,76236,16,9420.642226,625319,,1.079279847,84000016,USA,34991.39651,,2/17/2021,,
Illinois,US,2/18/2021 5:30,40.3495,-88.9861,1166717,22224,,,17,9207.17709,17320814,,1.904832106,84000017,USA,136687.6473,,2/17/2021,,
Indiana,US,2/18/2021 5:30,39.8494,-86.2583,651453,12250,425451,213752,18,9676.645991,7624956,,1.880411941,84000018,USA,1.13261E-05,,2/17/2021,,
Iowa,US,2/18/2021 5:30,42.0115,-93.2105,330906,5306,305238,20362,19,10488.07158,1293332,,1.603476516,84000019,USA,40992.18084,,2/17/2021,,
Kansas,US,2/18/2021 5:30,38.5266,-96.7265,290700,4520,6137,280436,20,9991.816879,1229298,,1.552768359,84000020,USA,42195.86354,,2/17/2021,,
Kentucky,US,2/18/2021 5:30,37.6681,-84.6701,391772,4336,46225,341211,21,8769.039274,3780152,,1.10676618,84000021,USA,84611.20588,,2/17/2021,,
Louisiana,US,2/18/2021 5:30,31.1695,-91.8678,421018,9391,396834,14793,22,9056.499385,5367092,,2.230545962,84000022,USA,115451.2762,,2/17/2021,,
Maine,US,2/18/2021 5:30,44.6939,-69.3819,42877,654,12693,29530,23,3189.749831,1534948,,1.525293281,84000023,USA,114189.4285,,2/17/2021,,
Maryland,US,2/18/2021 5:30,39.0639,-76.8021,372980,7630,9571,355779,24,6169.363909,7519063,,2.045686096,84000024,USA,1.24371E-05,,2/17/2021,,
Massachusetts,US,2/18/2021 5:30,42.2302,-71.5301,561936,13055,453740,92573,25,8152.858258,15668066,,2.780209846,84000025,USA,2.2732E-05,,2/17/2021,,
Michigan,US,2/18/2021 5:30,43.3266,-84.5361,632772,16160,517991,98621,26,6336.047467,10035426,,2.553842458,84000026,USA,1.00486E-05,,2/17/2021,,
Minnesota,US,2/18/2021 5:30,45.6945,-93.9002,475379,6458,462502,6419,27,8429.255668,6630126,,1.358495011,84000027,USA,117563.0963,,2/17/2021,,
Mississippi,US,2/18/2021 5:30,32.7416,-89.6787,289398,6524,264456,18418,28,9723.908312,1682781,,2.254334861,84000028,USA,56542.22957,,2/17/2021,,
Missouri,US,2/18/2021 5:30,38.4561,-92.2884,553915,7821,,,29,9025.197526,4350392,,1.411949487,84000029,USA,70882.98225,,2/17/2021,,
Montana,US,2/18/2021 5:30,46.9219,-110.4544,97900,1334,94034,2532,30,9159.993937,1029320,,1.362614913,84000030,USA,96308.12011,,2/17/2021,,
Nebraska,US,2/18/2021 5:30,41.1254,-98.2681,197746,2018,142335,53393,31,10222.55905,2279925,,1.020501047,84000031,USA,117861.6404,,2/17/2021,,
Nevada,US,2/18/2021 5:30,38.3135,-117.0554,289392,4774,,,32,9395.368287,2634991,,1.649665506,84000032,USA,85547.32293,,2/17/2021,,
New Hampshire,US,2/18/2021 5:30,43.4525,-71.5639,71938,1148,67222,3568,33,5290.683094,1386966,,1.595818622,84000033,USA,102004.4701,,2/17/2021,,
New Jersey,US,2/18/2021 5:30,40.2989,-74.521,755174,22632,72798,659744,34,8502.114906,10164436,,2.996925212,84000034,USA,114436.1469,,2/17/2021,,
New Mexico,US,2/18/2021 5:30,34.8405,-106.2485,181332,3562,125064,52706,35,8647.915495,2567877,,1.964352679,84000035,USA,122464.779,,2/17/2021,,
New York,US,2/18/2021 5:30,42.1657,-74.9481,1559042,46075,139544,1373423,36,8014.172829,35523811,,2.955340523,84000036,USA,182608.269,,2/17/2021,,
North Carolina,US,2/18/2021 5:30,35.6301,-79.8064,829507,10670,765456,53381,37,7909.0423,9728087,,1.286306204,84000037,USA,9.27537E-06,,2/17/2021,,
North Dakota,US,2/18/2021 5:30,47.5289,-99.784,98814,1461,96673,767,38,12978.0779,1384149,,1.477234811,84000038,USA,181632.0719,,2/17/2021,,
Northern Mariana Islands,US,2/18/2021 5:30,15.0979,145.6739,135,2,29,104,69,244.813579,17564,,1.481481481,580,MNP,31851.15334,,2/17/2021,,
Ohio,US,2/18/2021 5:30,40.3888,-82.7649,945107,18319,872282,54502,39,8085.370131,11476470,,1.938722282,84000039,USA,9.8181E-06,,2/17/2021,,
Oklahoma,US,2/18/2021 5:30,35.5653,-96.9289,416805,4089,393169,19547,40,10533.4358,3400501,,0.981034297,84000040,USA,85936.97048,,2/17/2021,,
Oregon,US,2/18/2021 5:30,44.572,-122.0709,151257,2143,,,41,3586.212227,3419985,,1.416793934,84000041,USA,81085.78131,,2/17/2021,,
Pennsylvania,US,2/18/2021 5:30,40.5908,-77.2098,910439,23316,794332,92791,42,7111.699596,9945410,,2.560962349,84000042,USA,77686.44388,,2/17/2021,,
Puerto Rico,US,2/18/2021 5:30,18.2208,-66.5901,98428,1930,88381,8117,72,3081.948364,1652876,,1.960824156,630,PRI,51754.36344,,2/17/2021,,
Rhode Island,US,2/18/2021 5:30,41.6809,-71.5118,122440,2474,7633,112333,44,11557.91085,2810326,,2.020581509,84000044,USA,265285.0162,,2/17/2021,,
South Carolina,US,2/18/2021 5:30,33.8569,-80.945,492369,8117,223251,261001,45,9562.951059,4729746,,1.648560328,84000045,USA,91862.66707,,2/17/2021,,
South Dakota,US,2/18/2021 5:30,44.2998,-99.4388,110685,1844,106769,2072,46,12511.60052,675610,,1.665989068,84000046,USA,7.63695E-06,,2/17/2021,,
Tennessee,US,2/18/2021 5:30,35.7478,-86.6923,754075,10985,729629,13858,47,11047.77825,6755133,,1.455985113,84000047,USA,98915.81324,,2/17/2021,,
Texas,US,2/18/2021 5:30,31.0545,-97.5635,2621096,41517,2268067,308810,48,9030.155007,18810731,,1.584800943,84000048,USA,64873.80397,,2/17/2021,,
Utah,US,2/18/2021 5:30,40.15,-111.8624,363248,1806,338469,22973,49,11330.4042,2760128,,0.497180989,84000049,USA,86093.70428,,2/17/2021,,
Vermont,US,2/18/2021 5:30,44.0459,-72.7107,13996,191,11072,2733,50,2242.988258,987188,,1.364675622,84000050,USA,158205.994,,2/17/2021,,
Virgin Islands,US,2/18/2021 5:30,18.3358,-64.8963,2545,25,2441,79,78,2372.562181,45269,,0.982318271,850,VIR,42201.77499,,2/17/2021,,
Virginia,US,2/18/2021 5:30,37.7693,-78.17,555592,7075,44595,503922,51,6509.176536,5653212,,1.273416464,84000051,USA,66231.61404,,2/17/2021,,
Washington,US,2/18/2021 5:30,47.4009,-121.4905,330807,4759,,,53,4344.210746,4967466,,1.438603173,84000053,USA,65233.5627,,2/17/2021,,
West Virginia,US,2/18/2021 5:30,38.4912,-80.9545,128405,2225,115658,10522,54,7164.869846,2106202,,1.732798567,84000054,USA,117523.9531,,2/17/2021,,
Wisconsin,US,2/18/2021 5:30,44.2685,-89.6165,609189,6798,540524,61867,55,10462.78927,6563379,,1.115909841,84000055,USA,1.12726E-05,,2/17/2021,,
Wyoming,US,2/18/2021 5:30,42.756,-107.3025,53450,662,52039,749,56,9235.277551,615337,,1.238540692,84000056,USA,106320.0745,,2/17/2021,,
Alabama,US,2/19/2021 5:31,32.3182,-86.9023,484365,9424,275245,199696,1,9878.578924,,,1.945640168,84000001,USA,,,2/18/2021,,
Alaska,US,2/19/2021 5:31,61.3707,-152.4044,57192,288,,,2,7817.974287,1619459,,0.503566932,84000002,USA,221375.1717,,2/18/2021,,
American Samoa,US,2/19/2021 5:31,-14.271,-170.132,0,0,,,60,0,2140,,,16,ASM,3846.084722,,2/18/2021,,
Arizona,US,2/19/2021 5:31,33.7298,-111.4312,802198,15276,113271,673651,4,11021.14562,7306669,,1.904268024,84000004,USA,50215.29206,,2/18/2021,,
Arkansas,US,2/19/2021 5:31,34.9697,-92.3731,314445,5323,301772,7350,5,10419.66277,2595004,,1.692823864,84000005,USA,85989.81246,,2/18/2021,,
California,US,2/19/2021 8:30,36.1162,-119.6816,3568732,48085,,,6,9036.135476,46504255,,1.342378874,84000006,USA,117695.871,,2/18/2021,,
Colorado,US,2/19/2021 5:31,39.0598,-105.3111,434600,6028,22163,389388,8,7248.378811,5926792,,1.404836913,84000008,USA,102918.2793,,2/18/2021,,
Connecticut,US,2/19/2021 5:31,41.5978,-72.7554,271903,7496,9800,254607,9,7626.39866,6393870,,2.7568655,84000009,USA,179336.7547,,2/18/2021,,
Delaware,US,2/19/2021 5:31,39.3185,-75.5071,83852,1366,,,10,8611.121381,1377908,,1.629060726,84000010,USA,1.41503E-05,,2/18/2021,,
Diamond Princess,US,2/19/2021 5:31,,,49,0,,,88888,,,,0,84088888,USA,,,2/18/2021,,
District of Columbia,US,2/19/2021 5:31,38.8974,-77.0268,39301,992,28108,10201,11,5568.693686,1181162,,2.524108801,84000011,USA,167362.901,,2/18/2021,,
